,Date,PS,WS10M,WS10M_RANGE,WD10M,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,Visibility,Cloud Cover,Conditions,weather_type
1934,2022-04-21,100.31,4.55,3.66,165.12,30.78,66.25,1.45,236.3,4.0,97.1,Overcast,Overcast
1935,2022-04-22,100.33,3.09,4.23,172.0,31.24,66.75,1.66,235.1,4.0,99.4,Overcast,Overcast
1936,2022-04-23,100.27,2.59,4.16,189.69,32.54,59.94,0.62,266.14,4.0,30.0,Partially cloudy,Partially cloudy
1937,2022-04-24,100.09,2.84,3.7,207.5,33.15,53.5,0.06,275.2,4.0,46.66666666666667,Clear,Clear
1938,2022-04-25,100.06,2.77,4.4,187.75,33.2,56.56,0.1,277.54,4.0,63.333333333333336,Clear,Clear
1939,2022-04-26,100.12,4.19,3.2,182.94,33.26,58.0,0.17,276.81,4.0,80.0,Overcast,Overcast
1940,2022-04-27,100.1,4.05,5.27,184.75,33.3,57.69,0.2,276.23,4.0,50.0,Partially cloudy,Partially cloudy
1941,2022-04-28,100.18,3.8,3.72,176.75,33.31,59.31,0.17,274.4,4.0,80.0,Overcast,Overcast
1942,2022-04-29,100.11,4.18,5.55,175.94,33.61,58.56,0.26,276.28,4.0,42.3,Partially cloudy,Partially cloudy
1943,2022-04-30,100.01,5.61,5.02,166.25,32.76,58.56,0.24,230.17,4.0,96.9,Overcast,Overcast
1944,2022-05-01,100.05,4.52,4.98,172.38,31.12,62.5,3.85,255.76,4.0,67.0,Partially cloudy,Partially cloudy
1945,2022-05-02,100.09,4.61,5.05,176.06,30.47,59.0,2.76,258.38,3.9,60.8,Partially cloudy,Partially cloudy
1946,2022-05-03,100.2,4.05,5.76,169.31,30.39,64.94,1.35,183.02,4.0,97.6,Overcast,Overcast
1947,2022-05-04,100.3,3.12,4.02,167.06,31.09,64.62,0.96,257.92,4.0,99.6,Overcast,Overcast
1948,2022-05-05,100.23,2.16,4.38,193.5,31.44,60.5,0.88,250.02,4.0,40.8,Partially cloudy,Partially cloudy
1949,2022-05-06,100.18,2.26,4.02,215.38,31.62,57.19,0.1,268.79,4.0,30.8,Partially cloudy,Partially cloudy
1950,2022-05-07,100.15,2.14,4.62,182.31,31.87,54.25,0.04,272.34,4.0,35.3,Partially cloudy,Partially cloudy
1951,2022-05-08,100.12,3.19,5.6,171.88,31.87,57.31,0.21,262.74,4.0,40.2,Partially cloudy,Partially cloudy
1952,2022-05-09,100.14,4.35,4.99,146.75,30.73,63.5,0.92,188.47,4.0,89.3,Overcast,Overcast
1953,2022-05-10,100.17,4.48,4.27,121.31,28.27,78.31,9.33,147.05,4.0,97.1,Overcast,Overcast
1954,2022-05-11,100.08,4.36,4.58,162.88,29.16,78.38,11.35,156.88,4.0,97.2,Overcast,Overcast
1955,2022-05-12,99.95,5.98,3.93,193.81,31.14,70.12,2.66,242.54,4.0,79.1,Overcast,Overcast
1956,2022-05-13,99.68,7.09,5.19,199.56,32.41,65.31,1.62,259.34,4.0,59.699999999999996,Clear,Clear
1957,2022-05-14,99.71,7.95,2.3,194.81,33.01,64.38,1.38,249.95,4.0,40.3,Partially cloudy,Partially cloudy
1958,2022-05-15,99.94,7.48,1.88,188.88,31.83,69.62,2.64,263.73,4.0,60.2,Partially cloudy,Partially cloudy
1959,2022-05-16,99.86,6.75,2.98,194.62,33.26,60.44,1.12,262.15,4.0,45.7,Partially cloudy,Partially cloudy
1960,2022-05-17,99.83,6.89,2.27,186.06,31.15,71.12,2.44,259.14,4.0,59.9,Partially cloudy,Partially cloudy
1961,2022-05-18,99.95,5.7,1.93,184.81,31.37,72.81,3.61,230.94,4.0,42.0,Partially cloudy,Partially cloudy
1962,2022-05-19,99.98,5.34,1.35,187.12,31.56,69.31,2.54,139.32,4.0,98.5,Overcast,Overcast
1963,2022-05-20,99.74,5.77,4.71,184.0,33.5,61.25,2.14,267.25,4.0,35.3,Partially cloudy,Partially cloudy
1964,2022-05-21,99.42,4.57,3.73,193.5,32.98,67.38,22.69,264.26,3.9,65.0,Partially cloudy,Partially cloudy
1965,2022-05-22,99.46,4.72,3.66,173.38,31.15,69.31,2.42,129.88,3.9,99.0,Overcast,Overcast
1966,2022-05-23,99.55,2.66,4.12,171.5,31.29,64.38,0.94,258.73,4.0,38.0,Partially cloudy,Partially cloudy
1967,2022-05-24,99.91,1.69,4.13,199.19,31.62,60.94,0.43,267.73,4.0,41.5,Partially cloudy,Partially cloudy
1968,2022-05-25,100.0,3.05,2.06,186.38,31.94,61.62,1.57,260.66,4.0,19.3,Clear,Clear
1969,2022-05-26,99.91,3.11,4.91,204.88,32.81,57.75,0.51,267.84,4.0,64.0,Partially cloudy,Partially cloudy
1970,2022-05-27,99.65,3.47,3.91,223.56,33.08,53.5,0.38,234.47,4.0,30.6,Partially cloudy,Partially cloudy
1971,2022-05-28,99.55,2.38,3.02,233.81,33.75,54.25,0.18,266.71,4.0,11.6,Clear,Clear
1972,2022-05-29,99.64,3.05,2.7,232.69,33.83,49.56,0.04,222.01,4.0,59.3,Partially cloudy,Partially cloudy
1973,2022-05-30,99.67,3.1,4.89,166.5,32.87,61.5,0.99,232.17,4.0,31.5,Partially cloudy,Partially cloudy
1974,2022-05-31,99.62,3.29,3.42,156.19,32.06,65.88,1.38,252.47,4.0,68.4,Partially cloudy,Partially cloudy
1975,2022-06-01,99.71,3.16,3.29,169.56,31.16,68.12,3.5,162.36,4.0,98.2,Overcast,Overcast
1976,2022-06-02,99.73,4.29,4.17,177.62,31.4,68.44,2.0,227.87,4.0,98.0,Overcast,Overcast
1977,2022-06-03,99.7,5.02,1.81,181.69,30.92,75.56,4.19,234.25,4.0,79.7,Overcast,Overcast
1978,2022-06-04,99.76,5.8,3.57,186.25,31.32,69.75,3.03,247.97,4.0,59.9,Partially cloudy,Partially cloudy
1979,2022-06-05,99.78,5.6,3.68,185.44,32.02,62.12,0.46,260.84,4.0,50.0,Partially cloudy,Partially cloudy
1980,2022-06-06,99.76,5.74,2.83,177.38,31.45,69.62,1.11,247.81,4.0,35.7,Partially cloudy,"Sky Coverage Decreasing, Sky Coverage Increasing"
1981,2022-06-07,99.67,5.8,2.51,175.69,31.25,72.69,2.69,266.55,4.0,40.9,Partially cloudy,Partially cloudy
1982,2022-06-08,99.6,4.7,3.3,181.5,31.0,76.81,6.31,215.47,4.0,80.4,Overcast,Overcast
1983,2022-06-09,99.58,4.85,4.08,179.19,31.42,74.19,4.56,224.7,4.0,60.2,Partially cloudy,Partially cloudy
1984,2022-06-10,99.68,5.75,4.38,187.69,31.43,67.94,1.39,253.31,3.9,99.0,Overcast,Overcast
1985,2022-06-11,99.67,5.46,2.11,186.25,30.79,72.12,1.35,135.67,4.0,78.9,Overcast,Overcast
1986,2022-06-12,99.77,4.52,4.08,168.69,32.07,68.62,1.47,202.18,4.0,97.9,Overcast,Overcast
1987,2022-06-13,99.87,5.75,3.05,188.5,32.29,66.88,1.38,196.68,4.0,97.9,Overcast,Overcast
1988,2022-06-14,99.85,6.19,3.23,187.88,30.73,74.88,2.99,233.96,4.0,79.7,Overcast,Overcast
1989,2022-06-15,99.92,5.43,4.41,202.38,30.85,71.44,2.4,71.35,4.0,98.0,Overcast,Overcast
1990,2022-06-16,100.01,5.83,2.22,194.5,29.69,79.19,7.62,205.53,4.0,97.4,Overcast,Overcast
1991,2022-06-17,100.02,5.99,2.32,197.94,29.0,82.25,13.17,117.91,4.0,98.6,Overcast,Overcast
1992,2022-06-18,100.06,6.0,5.2,205.38,28.45,83.12,14.89,139.36,4.0,98.5,Overcast,Overcast
1993,2022-06-19,99.97,4.4,3.84,218.44,29.55,76.44,10.09,211.05,4.0,97.6,Overcast,Overcast
1994,2022-06-20,99.8,4.05,4.2,214.81,28.95,80.12,6.64,179.02,4.0,96.3,Overcast,Overcast
1995,2022-06-21,99.64,3.06,2.29,218.44,28.53,81.62,11.68,237.7,4.0,50.4,Partially cloudy,Partially cloudy
1996,2022-06-22,99.93,2.36,2.7,179.19,27.94,83.0,5.58,97.12,4.0,99.6,Overcast,Overcast
1997,2022-06-23,99.98,3.77,2.29,185.94,29.74,76.25,4.41,176.62,4.0,58.9,Partially cloudy,Partially cloudy
1998,2022-06-24,99.88,3.8,2.74,186.81,29.09,79.75,7.41,119.35,4.0,96.9,Overcast,Overcast
1999,2022-06-25,99.73,5.67,5.56,163.12,28.78,80.5,4.38,147.15,4.0,98.6,Overcast,Overcast
2000,2022-06-26,99.93,4.66,4.57,162.31,29.11,77.88,1.91,184.45,4.0,96.9,Overcast,Overcast
2001,2022-06-27,100.05,3.52,5.1,179.81,29.73,75.62,0.29,243.09,4.0,58.3,Partially cloudy,Partially cloudy
2002,2022-06-28,99.95,4.27,3.88,175.5,29.15,79.06,0.93,195.94,4.0,60.1,Partially cloudy,Partially cloudy
2003,2022-06-29,99.72,4.81,3.84,169.94,30.34,75.19,2.0,223.15,4.0,97.4,Overcast,Overcast
2004,2022-06-30,99.72,2.88,2.2,179.31,29.03,83.69,5.03,204.01,4.0,79.2,Overcast,Overcast
2005,2022-07-01,99.67,2.46,2.05,182.06,28.84,85.31,8.02,147.59,3.9,98.7,Overcast,Overcast
2006,2022-07-02,99.51,1.27,1.91,121.81,29.12,81.81,25.03,177.91,4.0,98.0,Overcast,Overcast
2007,2022-07-03,99.53,3.09,5.22,160.75,28.97,82.12,5.17,166.48,4.0,98.5,Overcast,Overcast
2008,2022-07-04,99.55,3.9,4.07,159.75,29.12,80.44,5.45,217.37,4.0,78.3,Overcast,Overcast
2009,2022-07-05,99.56,2.73,4.63,111.44,29.33,80.19,4.55,167.35,4.0,58.3,Partially cloudy,Partially cloudy
2010,2022-07-06,99.83,4.11,6.34,144.44,28.75,84.94,11.62,94.41,4.0,96.1,Overcast,Overcast
2011,2022-07-07,99.99,3.88,4.63,131.19,28.98,82.56,5.22,220.83,4.0,59.2,Partially cloudy,Partially cloudy
2012,2022-07-08,99.79,3.87,4.42,140.69,28.84,83.69,3.83,187.2,4.0,78.3,Overcast,Overcast
2013,2022-07-09,99.64,4.41,5.28,122.88,28.69,81.62,2.64,194.02,4.0,59.2,Partially cloudy,Partially cloudy
2014,2022-07-10,99.55,4.77,4.7,112.0,28.64,83.94,9.03,177.44,4.0,98.0,Overcast,Overcast
2015,2022-07-11,99.59,5.02,5.44,99.0,28.56,84.75,13.31,194.38,4.0,97.4,Overcast,Overcast
2016,2022-07-12,99.42,6.05,4.24,90.44,28.98,83.81,6.4,170.84,4.0,97.7,Overcast,Overcast
2017,2022-07-13,99.24,6.56,4.7,93.81,29.27,83.12,7.81,170.12,4.0,97.3,Overcast,Overcast
2018,2022-07-14,99.3,6.12,4.62,100.62,28.62,85.44,8.45,32.96,3.9,88.3,Overcast,Overcast
2019,2022-07-15,99.55,5.97,5.96,106.12,29.05,83.12,7.51,195.21,4.0,99.4,Overcast,Overcast
2020,2022-07-16,99.64,4.99,3.98,94.06,28.59,86.0,6.76,164.16,4.0,78.8,Overcast,Overcast
2021,2022-07-17,99.77,6.51,4.15,128.62,29.3,82.75,7.96,195.96,4.0,96.9,Overcast,Overcast
2022,2022-07-18,99.85,4.55,4.66,172.88,29.34,80.75,2.71,202.87,4.0,41.4,Partially cloudy,Partially cloudy
2023,2022-07-19,99.8,3.93,2.98,218.88,29.9,75.12,2.29,195.02,4.0,78.8,Overcast,Overcast
2024,2022-07-20,99.78,4.15,2.77,215.25,29.65,75.31,0.88,189.0,4.0,60.4,Partially cloudy,Partially cloudy
2025,2022-07-21,99.83,2.68,2.31,188.06,29.3,81.25,2.38,140.12,3.7,82.6,Overcast,Overcast
2026,2022-07-22,99.93,2.84,2.88,158.12,28.28,87.06,9.22,197.28,4.0,60.8,Partially cloudy,Partially cloudy
2027,2022-07-23,99.91,4.31,4.7,155.06,28.28,84.12,4.82,80.18,4.0,98.8,Overcast,Overcast
2028,2022-07-24,100.02,4.23,3.75,160.88,28.02,86.12,5.24,101.55,3.9,98.8,Overcast,Light Rain
2029,2022-07-25,100.25,4.45,4.01,159.5,27.86,87.06,9.4,108.68,3.9,99.5,Overcast,Overcast
2030,2022-07-26,100.43,3.79,2.76,170.25,27.98,84.12,8.06,207.41,4.0,98.8,Overcast,Overcast
2031,2022-07-27,100.35,3.12,2.87,185.94,27.94,85.81,4.15,226.04,4.0,97.8,Overcast,Overcast
2032,2022-07-28,100.35,1.87,1.7,250.25,27.83,87.06,12.97,228.55,4.0,59.2,Partially cloudy,Partially cloudy
2033,2022-07-29,100.27,2.54,3.65,195.44,27.97,86.75,5.51,209.38,4.0,40.2,Partially cloudy,Partially cloudy
2034,2022-07-30,100.06,3.35,2.76,197.69,28.91,85.81,4.85,200.65,4.0,30.0,Partially cloudy,Partially cloudy
2035,2022-07-31,99.85,3.66,2.59,192.19,28.98,86.19,7.48,185.63,4.0,96.8,Overcast,Overcast
2036,2022-08-01,99.84,2.28,1.51,207.06,29.02,86.88,5.53,138.39,4.0,99.3,Overcast,"Light Rain, Sky Unchanged"
2037,2022-08-02,99.83,2.13,1.02,195.06,28.94,85.62,1.63,187.21,4.0,59.4,Partially cloudy,Partially cloudy
2038,2022-08-03,99.98,2.19,2.29,172.0,27.84,85.31,4.69,133.89,4.0,61.6,Partially cloudy,Partially cloudy
2039,2022-08-04,99.95,2.44,4.09,153.5,28.74,80.19,1.2,197.21,4.0,98.3,Overcast,Overcast
2040,2022-08-05,99.79,1.99,2.21,130.81,29.01,80.81,1.13,177.62,4.0,60.2,Partially cloudy,Partially cloudy
2041,2022-08-06,99.59,2.34,2.75,155.31,28.14,87.06,5.02,106.79,4.0,97.8,Overcast,Overcast
2042,2022-08-07,99.44,4.27,5.43,88.88,28.4,85.81,3.43,192.42,4.0,98.2,Overcast,Overcast
2043,2022-08-08,99.26,3.77,2.91,83.69,27.99,88.31,10.23,93.16,3.9,99.0,Overcast,Overcast
2044,2022-08-09,99.16,5.57,6.52,101.06,27.9,90.25,13.51,146.26,2.0,99.8,Overcast,Light Rain
2045,2022-08-10,99.09,5.7,4.88,129.12,27.4,90.56,34.98,112.87,3.9,99.5,Overcast,Overcast
2046,2022-08-11,99.57,2.52,1.6,210.94,26.9,90.5,40.34,116.44,4.0,99.3,Overcast,Overcast
2047,2022-08-12,99.68,2.03,1.48,211.25,28.04,84.94,2.3,218.67,4.0,98.3,Overcast,Overcast
2048,2022-08-13,99.46,2.43,4.55,93.81,28.33,86.81,6.23,220.61,4.0,98.0,Overcast,Overcast
2049,2022-08-14,99.39,6.02,5.41,112.31,28.17,88.44,14.49,60.65,2.1,99.5,Overcast,Rain
2050,2022-08-15,99.97,6.52,4.4,160.81,28.16,86.38,6.01,193.6,4.0,98.5,Overcast,Overcast
2051,2022-08-16,100.15,3.11,2.01,226.94,28.95,83.06,2.16,252.25,4.0,62.9,Partially cloudy,Partially cloudy
2052,2022-08-17,100.0,2.73,2.7,288.12,28.6,86.19,2.76,246.72,4.0,79.3,Overcast,Overcast
2053,2022-08-18,99.7,3.05,3.2,313.81,28.87,85.06,3.07,183.56,4.0,99.6,Overcast,Overcast
2054,2022-08-19,99.55,3.87,3.96,60.25,28.49,89.56,18.09,108.11,4.0,98.5,Overcast,Overcast
2055,2022-08-20,99.57,5.68,3.27,141.19,28.26,87.5,12.18,110.91,3.9,99.5,Overcast,Overcast
2056,2022-08-21,99.71,3.87,2.22,167.81,28.69,84.81,3.58,189.53,4.0,78.2,Overcast,Overcast
2057,2022-08-22,99.76,2.3,2.52,208.56,28.65,84.44,1.59,262.2,4.0,41.1,Partially cloudy,Partially cloudy
2058,2022-08-23,99.97,1.35,1.6,219.81,27.9,87.44,12.59,13.42,4.0,99.8,Overcast,Overcast
2059,2022-08-24,100.07,2.42,4.82,151.56,27.93,88.12,19.01,57.3,3.9,99.2,Overcast,Overcast
2060,2022-08-25,100.04,3.55,2.41,191.31,28.47,84.88,3.18,249.66,4.0,40.2,Partially cloudy,Partially cloudy
2061,2022-08-26,99.92,3.51,2.36,187.75,28.3,85.31,1.26,242.39,4.0,59.2,Partially cloudy,Partially cloudy
2062,2022-08-27,99.9,4.02,1.74,206.31,27.91,91.0,13.59,190.41,4.0,97.3,Overcast,Overcast
2063,2022-08-28,100.12,3.4,1.77,194.0,27.8,88.62,4.77,170.19,4.0,98.0,Overcast,Overcast
2064,2022-08-29,100.38,3.27,2.62,174.88,27.98,87.31,3.85,249.16,4.0,41.0,Partially cloudy,Partially cloudy
2065,2022-08-30,100.46,2.67,1.78,191.62,27.98,87.25,0.69,263.84,4.0,40.6,Partially cloudy,Partially cloudy
2066,2022-08-31,100.25,2.54,2.21,196.5,28.55,86.75,3.17,255.84,4.0,45.0,Partially cloudy,Partially cloudy
2067,2022-09-01,100.31,3.1,1.93,199.88,28.41,86.81,2.06,239.43,4.0,53.4,Partially cloudy,"Sky Coverage Decreasing, Sky Unchanged"
2068,2022-09-02,100.41,2.8,1.78,206.81,27.76,89.44,13.53,257.55,4.0,30.0,Partially cloudy,Partially cloudy
2069,2022-09-03,100.14,2.95,1.59,226.75,28.66,86.81,5.64,223.26,4.0,96.7,Overcast,Overcast
2070,2022-09-04,100.04,1.73,2.53,219.88,28.58,88.31,6.25,233.27,4.0,31.1,Partially cloudy,Partially cloudy
2071,2022-09-05,100.11,2.44,1.6,220.44,28.31,87.12,3.72,212.05,4.0,40.2,Partially cloudy,Partially cloudy
2072,2022-09-06,100.19,1.73,2.23,186.94,28.61,86.69,6.05,150.69,3.9,98.8,Overcast,Overcast
2073,2022-09-07,100.31,1.6,1.77,111.94,28.17,86.62,4.37,227.6,4.0,98.3,Overcast,Overcast
2074,2022-09-08,100.35,2.73,3.57,94.5,28.28,88.25,4.88,239.3,4.0,60.2,Partially cloudy,Partially cloudy
2075,2022-09-09,100.31,3.27,2.92,98.25,27.77,87.44,4.4,176.1,4.0,98.1,Overcast,Overcast
2076,2022-09-10,100.14,4.1,5.9,108.94,27.8,90.81,14.43,72.63,4.0,98.2,Overcast,Overcast
2077,2022-09-11,100.0,4.38,2.39,123.62,27.55,94.38,23.78,108.12,3.9,99.6,Overcast,"Light Rain, Sky Unchanged"
2078,2022-09-12,99.9,4.95,2.74,163.88,27.43,94.31,32.43,74.34,4.0,100.0,Overcast,Overcast
2079,2022-09-13,100.13,5.16,3.19,186.88,27.48,92.25,12.39,97.55,3.9,99.4,Overcast,Overcast
2080,2022-09-14,100.35,3.77,3.2,196.94,27.14,93.62,23.77,150.06,4.0,99.0,Overcast,Overcast
2081,2022-09-15,100.25,3.11,2.67,204.12,27.08,90.38,15.69,134.55,4.0,97.6,Overcast,Overcast
2082,2022-09-16,99.94,2.43,1.66,213.5,27.98,88.0,5.86,146.88,4.0,98.8,Overcast,Overcast
2083,2022-09-17,99.95,1.81,1.51,217.38,27.59,91.5,63.92,174.39,4.0,97.6,Overcast,Overcast
2084,2022-09-18,100.01,2.05,2.69,157.56,27.72,88.06,18.82,204.67,4.0,97.8,Overcast,Overcast
2085,2022-09-19,99.96,3.19,4.91,74.0,27.92,90.81,8.91,170.28,4.0,97.8,Overcast,Overcast
2086,2022-09-20,99.89,4.02,3.76,111.06,27.34,91.06,6.76,131.29,4.0,99.1,Overcast,Drizzle
2087,2022-09-21,100.03,4.3,3.49,156.25,27.8,90.31,7.46,169.92,4.0,79.9,Overcast,Overcast
2088,2022-09-22,100.15,3.32,2.91,162.69,27.79,89.62,5.06,194.12,4.0,79.0,Overcast,Overcast
2089,2022-09-23,100.17,3.48,3.15,172.38,27.95,88.94,5.84,188.85,4.0,41.9,Partially cloudy,Partially cloudy
2090,2022-09-24,100.13,2.09,2.88,189.94,27.89,87.94,3.25,203.59,4.0,40.9,Partially cloudy,Partially cloudy
2091,2022-09-25,100.26,2.34,2.0,143.62,27.7,87.56,2.86,170.01,4.0,97.5,Overcast,Overcast
2092,2022-09-26,100.37,1.53,1.55,165.94,27.94,84.31,1.3,218.02,4.0,78.4,Overcast,Overcast
2093,2022-09-27,100.28,1.19,1.88,168.56,27.37,84.94,12.26,221.55,4.0,19.3,Clear,Clear
2094,2022-09-28,100.15,1.22,1.48,184.12,28.15,82.75,0.71,192.27,4.0,39.7,Partially cloudy,Partially cloudy
2095,2022-09-29,100.12,1.58,1.41,183.31,28.12,84.81,1.66,217.79,4.0,39.5,Partially cloudy,Partially cloudy
2096,2022-09-30,100.12,1.65,2.42,167.5,28.4,83.56,1.02,200.58,4.0,33.2,Partially cloudy,Partially cloudy
2097,2022-10-01,100.02,1.59,1.2,181.44,27.98,87.75,6.43,179.89,3.9,99.2,Overcast,Overcast
2098,2022-10-02,99.97,1.64,2.32,60.0,27.37,88.5,10.66,109.58,4.0,98.4,Overcast,Overcast
2099,2022-10-03,100.02,2.33,4.68,220.94,26.62,91.81,33.74,86.33,4.0,99.0,Overcast,Overcast
2100,2022-10-04,100.35,3.59,1.91,130.81,27.02,94.94,15.45,132.41,4.0,98.8,Overcast,Light Rain
2101,2022-10-05,100.55,3.55,2.86,138.0,27.39,90.75,7.55,157.01,4.0,98.3,Overcast,Overcast
2102,2022-10-06,100.63,3.22,3.34,155.25,26.92,90.31,3.75,145.7,4.0,98.6,Overcast,Overcast
2103,2022-10-07,100.66,2.08,0.98,168.12,27.12,87.38,2.57,179.48,4.0,80.0,Overcast,Overcast
2104,2022-10-08,100.68,1.91,1.45,189.56,27.29,86.19,1.39,222.35,4.0,80.0,Overcast,Overcast
2105,2022-10-09,100.81,2.52,1.48,190.69,26.41,91.5,2.43,203.41,4.0,40.1,Partially cloudy,Partially cloudy
2106,2022-10-10,100.83,2.67,1.95,206.94,26.8,89.62,2.7,172.64,4.0,30.9,Partially cloudy,Partially cloudy
2107,2022-10-11,100.68,2.77,1.7,205.62,26.63,91.06,7.74,199.29,4.0,96.7,Overcast,Overcast
2108,2022-10-12,100.65,1.87,2.37,219.81,26.58,90.69,8.86,129.66,4.0,58.3,Partially cloudy,Partially cloudy
2109,2022-10-13,100.65,1.41,2.08,206.06,26.94,87.69,10.42,188.48,4.0,76.7,Overcast,Overcast
2110,2022-10-14,100.65,0.8,1.68,206.38,27.2,85.62,5.98,187.18,4.0,41.0,Partially cloudy,Partially cloudy
2111,2022-10-15,100.63,1.95,2.23,87.75,26.78,87.19,1.65,194.11,4.0,67.6,Partially cloudy,Partially cloudy
2112,2022-10-16,100.82,2.39,1.92,25.69,26.22,85.94,0.18,214.85,3.9,37.1,Partially cloudy,Partially cloudy
2113,2022-10-17,100.87,2.38,1.81,53.44,26.02,84.31,0.01,209.21,4.0,38.6,Clear,Clear
2114,2022-10-18,100.79,2.14,2.26,41.0,25.66,84.81,0.09,202.99,4.0,40.1,Partially cloudy,Partially cloudy
2115,2022-10-19,100.78,2.7,2.02,107.25,25.21,86.12,0.46,208.43,4.0,60.8,Partially cloudy,Partially cloudy
2116,2022-10-20,100.92,3.18,2.23,195.12,24.48,85.44,0.08,199.71,4.0,59.8,Partially cloudy,Partially cloudy
2117,2022-10-21,101.03,3.39,2.52,301.56,23.8,84.19,0.01,217.37,4.0,24.7,Clear,Clear
2118,2022-10-22,101.0,3.64,2.17,317.12,24.22,84.88,0.04,211.3,4.0,0.0,Clear,Clear
2119,2022-10-23,100.77,3.2,4.2,184.88,24.09,85.75,0.28,112.73,4.0,41.2,Partially cloudy,Partially cloudy
2120,2022-10-24,100.28,3.95,5.09,130.0,23.78,91.94,2.18,16.34,3.9,99.5,Overcast,Overcast
2121,2022-10-25,100.52,1.83,1.98,254.75,25.28,84.81,0.58,198.03,4.0,31.2,Partially cloudy,Partially cloudy
2122,2022-10-26,100.94,1.45,2.23,235.25,25.45,79.44,0.07,193.3,3.9,56.5,Partially cloudy,Partially cloudy
2123,2022-10-27,100.94,1.97,1.64,234.19,24.49,77.62,0.02,196.7,4.0,40.2,Partially cloudy,Partially cloudy
2124,2022-10-28,100.92,2.42,1.48,167.75,23.14,78.0,0.01,193.38,4.0,19.3,Clear,Clear
2125,2022-10-29,100.92,2.55,1.38,340.5,22.26,77.69,0.0,203.41,4.0,5.3,Clear,Clear
2126,2022-10-30,100.91,2.55,1.83,341.44,22.81,83.12,0.0,207.48,4.0,5.3,Clear,Clear
2127,2022-10-31,100.94,2.23,2.28,346.5,23.69,79.81,0.0,200.48,3.9,39.7,Partially cloudy,Partially cloudy
2128,2022-11-01,101.0,2.55,1.91,301.56,23.93,83.44,0.02,195.44,3.9,38.2,Partially cloudy,Partially cloudy
2129,2022-11-02,100.87,3.01,2.11,339.88,23.71,82.06,0.14,185.09,4.0,50.0,Partially cloudy,Partially cloudy
2130,2022-11-03,100.89,2.5,2.48,327.31,22.19,75.19,0.0,188.06,4.0,59.4,Partially cloudy,Partially cloudy
2131,2022-11-04,101.03,2.03,2.81,258.25,22.83,75.88,0.0,195.67,4.0,0.0,Clear,Clear
2132,2022-11-05,101.17,1.38,1.66,255.94,24.04,74.19,0.0,191.82,4.0,0.0,Clear,Clear
2133,2022-11-06,101.17,1.21,2.3,250.31,24.01,72.81,0.0,193.76,3.9,30.0,Partially cloudy,Partially cloudy
2134,2022-11-07,101.12,1.74,1.43,311.38,23.09,76.69,0.04,175.37,4.0,30.0,Partially cloudy,Partially cloudy
2135,2022-11-08,101.12,2.01,2.12,264.69,22.91,81.31,0.18,181.04,4.0,30.0,Partially cloudy,Partially cloudy
2136,2022-11-09,101.14,2.27,0.84,138.12,22.91,82.19,0.02,182.98,4.0,30.0,Partially cloudy,Partially cloudy
2137,2022-11-10,101.15,2.21,1.13,80.06,23.0,80.06,0.05,186.7,4.0,80.0,Overcast,Overcast
2138,2022-11-11,101.13,2.4,1.89,339.44,21.9,80.0,0.0,180.09,3.9,25.0,Clear,Clear
2139,2022-11-12,101.1,2.65,2.32,324.38,21.57,81.69,0.0,178.27,4.0,30.0,Partially cloudy,Partially cloudy
2140,2022-11-13,101.11,2.44,1.93,341.19,20.46,72.38,0.0,193.03,4.0,0.0,Clear,Clear
2141,2022-11-14,101.13,2.55,1.88,293.75,19.33,73.81,0.0,186.96,4.0,0.0,Clear,Clear
2142,2022-11-15,101.06,2.48,2.31,334.75,19.06,73.62,0.0,190.51,4.0,0.0,Clear,Clear
2143,2022-11-16,100.94,2.35,2.19,309.19,19.23,75.56,0.0,175.59,3.9,30.0,Partially cloudy,Partially cloudy
2144,2022-11-17,100.92,2.62,1.37,186.06,20.4,77.0,0.0,185.28,4.0,0.0,Clear,Clear
2145,2022-11-18,100.9075,2.755,1.4925000000000002,224.2475,19.9725,77.11,0.0,178.11,4.0,0.0,Clear,Clear
2146,2022-11-19,100.89500000000001,2.89,1.6150000000000002,262.435,19.545,77.22,0.0,168.84,4.0,78.9,Overcast,Overcast
2147,2022-11-20,100.88250000000001,3.0250000000000004,1.7375,300.6225,19.1175,77.33,0.0,170.2,4.0,44.7,Partially cloudy,Partially cloudy
2148,2022-11-21,100.87,3.16,1.86,338.81,18.69,77.44,0.0,177.22,3.9,30.2,Partially cloudy,Partially cloudy
2149,2022-11-22,100.93,2.8,1.62,334.69,18.5,78.12,0.0,180.69,4.0,50.0,Partially cloudy,Partially cloudy
2150,2022-11-23,100.97,2.84,1.7,334.62,18.73,78.31,0.0,173.77,4.0,33.33333333333333,Clear,Clear
2151,2022-11-24,100.97,2.91,1.47,339.94,18.22,76.62,0.0,176.58,4.0,16.666666666666664,Clear,Clear
2152,2022-11-25,101.06,3.34,1.43,335.44,17.37,78.06,0.0,180.65,4.0,0.0,Clear,Clear
2153,2022-11-26,100.88,2.61,2.38,312.56,18.17,75.0,0.0,178.81,3.9,0.0,Clear,Clear
2154,2022-11-27,100.71,2.09,2.51,309.5,18.48,74.75,0.0,176.62,4.0,0.0,Clear,Clear
2155,2022-11-28,100.8,2.48,1.56,296.12,18.55,81.44,0.0,164.44,4.0,15.0,Clear,Clear
