,Unnamed: 0,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
3744,20220402,100.54,4.73,5.94,3.48,2.45,171.75,6.58,8.26,3.99,4.27,173.0,29.02,24.05,26.54,29.63,-262.5,35.55,24.91,18.74,77.0,0.0,193.82,206.73,0.46,435.73,83.55,89.32,9.02,0.23,1.15
3745,20220403,100.55,4.26,6.17,2.5,3.67,176.81,6.01,8.91,4.13,4.77,177.56,28.84,24.0,26.42,29.62,-262.67,35.09,24.62,18.68,77.31,0.0,202.01,222.8,0.48,437.65,88.71,97.76,9.94,0.24,1.22
3746,20220404,100.58,5.88,7.16,4.73,2.43,182.69,7.89,10.41,5.43,4.98,183.62,29.23,22.84,26.04,29.81,-261.62,36.43,24.9,17.46,71.88,0.0,236.62,249.3,0.55,427.69,105.41,110.45,12.49,0.32,1.65
3747,20220405,100.77,5.2,6.09,4.39,1.7,182.19,7.23,9.12,5.16,3.96,183.25,28.92,22.19,25.55,29.48,-261.28,36.25,24.38,16.72,70.94,0.0,240.55,250.03,0.56,426.05,107.18,110.74,12.62,0.32,1.63
3748,20220406,100.76,4.39,5.38,2.66,2.73,179.88,6.27,8.55,2.82,5.73,181.38,28.83,22.33,25.58,29.51,-260.26,36.4,23.51,16.85,72.0,0.02,227.45,243.95,0.53,423.9,100.09,106.35,11.59,0.3,1.57
3749,20220407,100.71,4.41,5.13,3.41,1.73,184.75,6.65,8.88,5.3,3.58,185.81,29.07,21.43,25.25,29.58,-259.62,36.94,23.4,16.05,69.06,0.0,252.88,263.36,0.59,421.08,113.23,116.73,13.73,0.37,1.91
3750,20220408,100.51,4.58,6.31,2.86,3.45,184.5,6.98,9.91,5.07,4.84,186.06,29.47,20.78,25.12,29.83,-258.6,37.64,23.09,15.5,65.88,0.0,257.34,261.59,0.6,417.33,114.93,116.22,13.89,0.36,1.88
3751,20220409,100.34,3.7,5.96,0.77,5.19,177.75,5.75,9.16,0.8,8.37,180.69,29.74,21.05,25.39,30.54,-257.71,38.21,22.77,15.75,65.38,0.0,261.53,265.2,0.61,422.41,117.38,118.44,14.21,0.38,1.95
3752,20220410,100.24,4.86,6.52,3.66,2.84,177.81,6.75,9.35,4.03,5.32,179.06,30.21,22.98,26.59,31.08,-259.63,38.12,24.59,17.64,69.88,0.0,250.6,253.83,0.58,420.84,110.28,111.55,13.09,0.34,1.77
3753,20220411,100.14,3.61,6.38,0.01,6.36,182.69,5.23,9.19,0.19,9.0,193.75,30.68,22.8,26.73,31.86,-258.62,38.87,24.33,17.52,67.62,0.0,258.57,265.8,0.59,424.9,116.67,119.03,14.34,0.39,2.03
3754,20220412,100.18,3.84,6.07,1.71,4.36,166.88,5.41,8.49,1.65,6.84,167.12,30.48,23.24,26.86,31.61,-259.88,38.21,24.94,17.94,69.31,0.0,251.66,262.36,0.58,428.81,113.69,117.4,13.86,0.37,1.91
3755,20220413,100.05,5.18,6.52,3.14,3.38,178.62,7.04,9.5,5.79,3.7,179.69,30.56,22.97,26.76,31.47,-259.46,38.55,24.86,17.7,68.31,0.0,256.36,260.09,0.59,432.12,115.29,116.27,13.92,0.36,1.88
3756,20220414,99.89,3.6,5.95,1.45,4.5,180.38,5.29,8.72,1.56,7.16,183.38,31.6,22.08,26.84,32.4,-259.27,39.81,25.93,16.78,61.44,0.0,204.01,240.27,0.47,455.07,92.12,106.36,10.9,0.29,1.49
3757,20220415,99.88,3.57,6.7,0.67,6.02,197.19,5.28,9.95,0.52,9.42,195.5,32.55,20.57,26.56,33.56,-257.89,41.44,26.18,15.5,55.88,0.0,246.81,252.18,0.56,434.35,109.44,111.02,12.89,0.34,1.73
3758,20220416,99.89,3.41,5.71,0.91,4.8,179.75,5.02,8.82,0.86,7.96,193.38,32.07,20.58,26.33,33.26,-258.1,40.73,25.67,15.56,57.75,0.98,219.75,231.84,0.5,432.74,94.78,99.98,10.85,0.27,1.41
3759,20220417,100.01,3.45,6.22,0.58,5.64,185.69,5.1,8.92,0.74,8.18,188.25,32.03,21.77,26.9,33.4,-258.86,40.14,25.85,16.54,60.0,0.46,254.61,259.87,0.58,424.24,114.12,115.95,13.88,0.36,1.89
3760,20220418,100.21,3.39,4.7,1.88,2.82,177.75,4.91,7.69,1.86,5.83,179.69,32.07,21.92,26.99,33.52,-258.45,40.41,25.72,16.6,60.0,0.0,268.15,271.8,0.61,423.23,121.09,121.77,14.8,0.39,2.05
3761,20220419,100.35,5.02,6.83,2.85,3.98,186.56,6.91,9.87,5.7,4.17,187.62,31.56,21.9,26.73,32.62,-258.46,39.8,25.11,16.54,61.5,0.0,251.69,266.92,0.57,428.71,114.54,119.77,13.94,0.38,1.97
3762,20220420,100.29,4.63,6.83,1.94,4.89,170.94,6.12,9.05,1.69,7.37,171.94,31.69,21.71,26.7,33.06,-258.74,40.15,25.75,16.48,61.19,0.04,239.12,264.02,0.54,435.34,108.77,118.33,13.2,0.35,1.83
3763,20220421,100.32,4.57,6.25,2.39,3.86,164.12,6.11,8.7,4.66,4.05,165.31,30.75,22.64,26.69,32.02,-260.92,37.57,25.33,17.33,66.5,0.67,227.47,264.51,0.52,436.16,106.17,120.09,13.1,0.36,1.88
3764,20220422,100.32,3.02,5.25,0.22,5.03,161.81,4.25,7.22,0.22,7.0,164.56,31.62,23.12,27.37,33.15,-260.3,38.9,26.05,17.82,65.25,1.89,210.26,257.88,0.48,433.09,97.63,117.12,11.87,0.33,1.71
3765,20220423,100.29,2.93,5.07,1.37,3.7,188.0,4.34,8.27,1.48,6.78,190.5,32.57,21.61,27.09,34.12,-258.56,40.49,25.9,16.36,58.12,0.01,257.4,261.59,0.58,430.97,117.05,117.88,14.05,0.37,1.93
3766,20220424,100.11,3.02,4.98,0.48,4.51,204.81,4.54,7.9,0.73,7.16,219.31,32.98,19.7,26.34,34.19,-257.62,41.56,26.03,14.83,53.31,0.12,267.38,274.66,0.6,433.59,121.65,123.44,14.99,0.41,2.19
3767,20220425,100.07,2.55,5.07,0.47,4.6,214.19,4.14,8.24,0.57,7.67,212.5,33.01,20.24,26.62,34.57,-256.74,42.01,25.59,15.44,55.94,0.39,273.35,275.63,0.62,436.42,124.4,124.24,15.3,0.41,2.2
3768,20220426,100.13,4.23,5.57,2.51,3.06,186.81,6.05,8.54,3.86,4.68,188.06,33.08,21.35,27.22,34.37,-257.92,41.69,26.46,16.17,56.31,0.0,269.54,275.19,0.6,434.05,123.01,124.09,15.09,0.41,2.21
3769,20220427,100.12,4.29,6.13,2.8,3.34,187.25,5.94,8.91,2.92,5.98,189.19,33.35,21.55,27.44,34.76,-257.45,42.33,26.64,16.36,55.69,0.0,256.36,270.45,0.57,449.12,116.35,120.88,14.05,0.39,2.05
3770,20220428,100.18,4.2,5.77,2.86,2.91,182.38,5.84,8.52,3.7,4.81,183.69,33.58,21.57,27.58,35.06,-256.97,42.54,26.36,16.42,56.12,0.02,256.96,270.13,0.57,451.48,115.93,120.02,13.96,0.38,2.0
3771,20220429,100.13,4.39,6.83,2.3,4.52,180.25,6.05,9.57,4.14,5.43,181.81,33.63,22.05,27.84,35.08,-256.95,42.69,26.5,16.85,57.06,0.46,255.23,267.57,0.57,451.01,115.81,119.43,13.84,0.38,1.98
3772,20220430,100.04,5.7,8.36,3.7,4.67,167.31,7.68,10.19,5.62,4.55,168.44,32.36,21.99,27.17,33.17,-259.28,40.32,26.45,16.91,60.38,5.21,202.84,246.36,0.45,455.16,92.27,108.77,10.63,0.29,1.48
3773,20220501,100.07,4.09,6.13,2.4,3.73,170.31,5.83,7.86,4.11,3.75,171.31,30.34,22.93,26.64,31.0,-262.13,37.15,26.14,17.76,68.69,23.3,231.41,258.66,0.52,438.55,105.38,116.01,12.7,0.35,1.86
3774,20220502,100.1,4.41,6.3,2.88,3.41,166.19,6.14,8.17,4.66,3.52,166.75,29.42,21.8,25.62,29.99,-261.63,36.92,25.4,16.48,67.25,4.83,229.24,264.76,0.51,433.87,106.14,120.1,13.06,0.36,1.88
3775,20220503,100.2,4.16,6.73,1.98,4.75,168.12,5.78,8.63,3.97,4.66,169.56,29.48,23.25,26.36,30.41,-261.95,35.96,24.76,17.88,71.94,6.3,164.57,257.55,0.37,441.62,78.92,116.98,9.84,0.27,1.34
3776,20220504,100.32,3.43,5.35,1.82,3.53,170.06,4.83,7.69,1.84,5.84,172.38,29.88,23.85,26.87,31.15,-262.92,35.62,25.39,18.55,72.62,3.55,256.06,271.37,0.57,426.84,117.99,123.0,14.59,0.38,1.95
3777,20220505,100.29,1.73,3.28,0.25,3.03,131.75,2.96,6.1,0.2,5.9,160.94,29.85,23.45,26.65,30.98,-263.91,34.83,25.58,18.13,70.94,11.11,234.07,258.42,0.52,434.52,107.23,116.56,13.05,0.34,1.74
3778,20220506,100.21,2.32,3.68,1.27,2.41,218.25,3.65,6.34,1.55,4.79,216.62,30.07,22.51,26.3,31.49,-261.27,36.54,24.65,17.15,67.75,3.23,279.03,286.88,0.62,429.07,129.12,131.13,16.25,0.41,2.12
3779,20220507,100.18,1.81,3.74,0.14,3.6,197.81,2.98,6.18,0.09,6.1,193.31,31.01,21.15,26.08,32.76,-260.11,37.61,24.57,15.87,60.62,0.62,278.64,284.3,0.62,432.62,127.63,128.79,15.97,0.41,2.11
3780,20220508,100.15,2.92,5.1,1.57,3.53,179.31,4.2,7.59,1.83,5.76,179.62,30.73,22.36,26.55,32.37,-260.67,37.41,24.93,17.03,65.19,1.92,279.34,296.43,0.62,434.75,130.91,136.51,16.8,0.45,2.3
3781,20220509,100.15,4.35,6.27,1.68,4.59,137.88,5.7,7.66,2.55,5.1,138.25,29.86,23.15,26.51,31.36,-262.6,35.44,24.88,17.82,70.25,1.21,215.7,305.37,0.48,439.37,106.95,143.71,14.9,0.41,2.11
3782,20220510,100.15,4.92,6.18,3.25,2.93,135.56,6.52,7.82,5.32,2.5,136.69,28.84,24.33,26.58,29.58,-266.7,32.98,26.53,19.17,77.88,10.81,196.2,298.92,0.43,443.96,98.03,141.34,13.8,0.38,1.96
3783,20220511,100.07,5.2,7.77,2.98,4.79,180.5,7.12,9.66,4.98,4.68,181.12,29.53,24.59,27.06,30.29,-264.44,34.74,26.03,19.41,76.38,11.79,192.68,289.38,0.42,444.4,96.46,136.63,13.34,0.38,1.95
3784,20220512,99.98,5.95,7.22,3.75,3.47,190.94,7.83,9.59,5.52,4.08,192.12,30.58,24.63,27.61,31.63,-263.33,36.1,26.28,19.53,72.75,1.89,265.89,288.88,0.59,439.23,127.8,136.07,16.7,0.47,2.48
3785,20220513,99.68,6.79,9.54,4.96,4.58,198.62,8.79,12.09,5.89,6.19,200.31,31.9,24.44,28.16,32.9,-260.52,39.5,26.87,19.35,68.31,1.51,249.5,266.27,0.55,440.44,115.8,122.29,14.09,0.39,2.03
3786,20220514,99.72,7.72,9.53,6.2,3.34,192.44,9.84,12.23,7.06,5.17,194.25,32.35,24.6,28.48,33.33,-258.91,40.98,26.74,19.59,67.94,3.47,256.53,287.73,0.56,444.55,121.69,133.62,15.47,0.44,2.27
3787,20220515,99.97,7.27,8.44,6.16,2.27,189.06,9.48,11.38,8.17,3.21,190.38,30.69,25.48,28.08,31.09,-264.52,36.04,27.41,20.57,75.81,12.61,262.66,291.41,0.58,443.91,124.87,135.78,15.87,0.44,2.27
3788,20220516,99.88,6.91,7.71,5.98,1.73,188.94,9.04,10.38,8.07,2.31,190.25,30.92,24.86,27.89,31.23,-262.32,37.94,27.11,19.9,73.5,3.24,254.34,276.05,0.55,441.96,119.55,127.52,14.66,0.41,2.11
3789,20220517,99.86,6.32,7.47,5.49,1.98,185.75,8.15,9.31,6.38,2.94,187.38,30.63,24.59,27.61,31.16,-264.6,35.87,27.32,19.53,72.62,1.05,263.61,280.55,0.58,438.67,125.11,130.8,15.76,0.43,2.22
3790,20220518,99.98,5.93,6.91,4.71,2.2,187.5,7.79,9.22,5.51,3.7,188.88,30.25,25.62,27.93,30.48,-266.47,34.37,27.69,20.69,77.69,4.05,243.24,286.72,0.53,442.11,116.73,133.8,14.99,0.41,2.11
3791,20220519,100.0,6.02,7.13,5.18,1.95,188.0,7.79,9.72,5.88,3.84,189.44,31.65,24.47,28.06,32.45,-262.13,38.03,27.01,19.35,68.88,2.19,186.77,283.15,0.41,449.21,91.4,131.86,11.77,0.31,1.6
3792,20220520,99.8,5.75,7.91,4.06,3.84,177.75,7.45,10.32,5.99,4.34,179.88,32.17,24.79,28.48,33.18,-261.94,39.0,27.79,19.78,68.19,3.35,278.18,286.14,0.61,437.58,129.98,132.09,16.33,0.43,2.23
3793,20220521,99.46,4.55,8.08,2.5,5.58,187.44,6.16,10.59,3.63,6.96,190.06,32.12,25.32,28.72,32.88,-260.13,40.51,27.5,20.51,71.5,15.66,241.08,278.12,0.52,449.07,114.48,129.24,14.42,0.39,2.02
3794,20220522,99.47,5.29,6.42,2.88,3.54,164.06,6.99,8.28,5.43,2.85,165.25,30.86,25.17,28.01,31.55,-263.99,36.34,27.19,20.26,74.06,2.14,158.93,276.78,0.34,440.61,78.43,128.16,10.15,0.27,1.4
3795,20220523,99.56,2.38,5.06,0.34,4.72,194.06,3.77,7.59,0.66,6.92,195.38,31.33,23.16,27.24,32.72,-260.58,38.25,25.68,18.01,66.12,1.12,269.32,280.13,0.59,429.89,125.07,128.41,15.52,0.4,2.04
3796,20220524,99.94,1.57,4.15,0.29,3.86,171.06,2.55,6.84,0.38,6.48,176.06,31.3,22.32,26.8,32.87,-261.62,37.44,25.91,17.03,62.75,0.54,266.35,286.2,0.58,435.67,125.98,132.62,16.12,0.43,2.23
3797,20220525,100.03,2.66,4.69,1.11,3.59,199.94,4.07,7.32,1.27,6.05,201.75,31.62,22.9,27.26,32.93,-261.51,37.94,26.3,17.64,63.56,0.77,256.16,274.72,0.55,440.34,120.05,126.59,14.98,0.4,2.09
3798,20220526,99.92,3.12,4.7,0.93,3.77,209.88,4.63,6.94,1.35,5.58,210.5,32.43,21.52,26.98,33.65,-259.77,39.59,26.21,16.48,58.5,0.78,242.47,271.86,0.52,443.13,112.37,123.38,13.87,0.36,1.87
3799,20220527,99.69,3.49,5.23,1.07,4.16,228.75,5.12,6.55,1.69,4.87,229.25,32.06,21.9,26.98,32.56,-260.9,38.53,26.29,16.78,60.0,2.13,243.42,273.38,0.53,446.21,112.81,124.22,13.86,0.35,1.81
3800,20220528,99.61,2.56,5.3,1.22,4.08,232.69,4.11,6.9,1.5,5.4,232.31,32.66,22.17,27.41,34.0,-259.79,40.03,26.67,17.09,59.69,0.58,257.3,273.95,0.56,445.44,120.34,126.09,14.77,0.38,1.92
3801,20220529,99.65,2.24,3.41,0.72,2.7,214.56,3.59,5.65,0.9,4.75,212.25,33.3,21.59,27.44,34.8,-259.31,40.55,26.71,16.42,54.88,0.29,197.69,257.75,0.43,449.49,93.91,118.7,11.27,0.29,1.48
3802,20220530,99.7,2.85,6.37,1.12,5.24,182.81,3.76,8.2,1.11,7.09,186.0,32.26,24.0,28.13,33.84,-263.08,38.28,28.21,18.98,65.31,2.82,231.9,257.74,0.5,446.22,107.81,118.43,12.77,0.32,1.65
3803,20220531,99.62,2.69,5.87,0.99,4.88,147.62,3.59,7.91,0.79,7.12,149.19,32.08,24.19,28.14,33.49,-262.92,37.77,27.53,19.17,66.31,1.13,229.38,253.45,0.5,443.2,106.59,115.74,12.59,0.32,1.63
3804,20220601,99.69,2.8,3.75,1.58,2.17,178.44,4.22,6.14,2.02,4.12,179.0,30.89,25.01,27.95,31.11,-266.43,34.95,28.24,20.08,72.44,5.18,201.69,267.02,0.44,443.89,97.03,123.7,11.7,0.31,1.58
3805,20220602,99.73,4.39,6.37,2.54,3.83,177.5,5.81,8.18,4.17,4.0,178.75,31.26,24.05,27.65,32.02,-263.87,36.89,27.61,19.04,69.0,5.54,195.66,247.23,0.42,457.91,92.31,112.84,10.72,0.28,1.45
3806,20220603,99.7,5.02,5.7,4.18,1.52,182.06,6.93,8.08,6.18,1.9,183.0,30.25,25.63,27.94,30.26,-266.2,34.43,27.48,20.81,78.0,8.15,213.5,266.93,0.46,441.12,100.74,122.53,12.19,0.32,1.66
3807,20220604,99.8,5.62,7.21,4.48,2.73,179.5,7.46,8.77,6.12,2.64,180.44,30.79,25.22,28.0,31.09,-265.89,35.38,28.13,20.32,74.06,0.05,216.32,257.6,0.47,444.02,100.91,117.34,12.02,0.31,1.59
3808,20220605,99.82,5.71,7.34,4.65,2.7,191.38,7.39,9.69,5.49,4.2,192.81,31.9,24.16,28.03,32.67,-261.49,38.92,27.26,19.17,68.0,0.0,238.41,256.48,0.52,446.73,109.17,116.85,13.08,0.34,1.74
3809,20220606,99.77,5.84,6.92,4.52,2.4,182.94,7.41,9.34,6.16,3.18,184.56,31.59,23.72,27.65,32.42,-263.06,37.72,27.62,18.68,67.19,0.0,225.52,254.4,0.49,448.99,103.91,115.57,12.34,0.31,1.62
3810,20220607,99.68,5.59,7.7,4.02,3.67,179.25,7.02,9.91,4.3,5.62,181.19,32.05,24.8,28.43,33.22,-261.85,38.68,27.37,19.84,69.06,1.59,249.32,265.76,0.54,444.79,116.5,122.3,14.16,0.38,1.95
3811,20220608,99.61,5.44,7.02,3.77,3.24,179.94,7.1,8.67,5.35,3.31,181.12,30.57,25.89,28.23,30.85,-266.56,34.26,27.65,21.12,77.25,1.96,209.73,259.09,0.45,444.42,98.31,119.11,11.96,0.32,1.63
3812,20220609,99.6,5.25,6.59,3.16,3.42,184.5,7.39,8.54,6.06,2.48,185.69,31.07,25.99,28.53,31.09,-266.56,34.89,28.3,21.3,75.94,12.6,195.23,250.0,0.42,446.23,90.2,113.68,10.68,0.28,1.43
3813,20220610,99.71,5.62,7.45,3.16,4.29,180.38,7.7,9.46,5.0,4.46,181.56,29.73,25.51,27.62,29.77,-266.83,33.41,27.09,20.63,79.25,6.12,205.18,253.11,0.45,453.6,95.4,115.53,11.61,0.31,1.61
3814,20220611,99.7,5.36,6.86,4.33,2.53,180.44,7.06,8.68,5.12,3.55,182.31,30.69,25.08,27.89,31.04,-265.6,35.5,27.95,20.14,73.62,0.8,162.38,256.54,0.35,454.7,77.73,117.41,9.57,0.26,1.3
3815,20220612,99.77,4.55,6.52,3.05,3.48,172.19,6.12,8.4,3.59,4.82,174.38,31.18,25.1,28.14,31.44,-263.59,36.85,27.29,20.14,72.44,0.63,183.34,253.16,0.4,454.3,86.03,115.54,10.41,0.27,1.39
3816,20220613,99.89,5.78,6.46,5.12,1.35,193.38,7.55,8.31,6.54,1.77,194.69,32.03,24.62,28.32,32.41,-263.51,37.87,28.23,19.65,68.31,0.0,217.1,276.42,0.47,455.67,104.44,128.21,13.05,0.35,1.78
3817,20220614,99.87,6.55,7.59,5.01,2.59,188.5,8.44,9.66,6.96,2.7,189.81,30.64,26.01,28.33,31.0,-265.85,35.4,28.1,21.24,77.81,10.46,219.66,265.15,0.48,456.64,103.47,121.93,12.88,0.35,1.81
3818,20220615,99.93,4.86,6.77,2.92,3.84,206.88,6.81,9.27,4.25,5.02,207.88,29.91,25.69,27.8,29.86,-266.9,33.66,27.41,20.81,79.19,7.19,117.53,283.3,0.26,444.75,60.47,134.01,8.35,0.23,1.16
3819,20220616,100.04,6.11,7.87,4.82,3.04,191.19,8.06,9.85,7.05,2.8,192.19,29.59,25.58,27.59,29.8,-267.46,33.1,27.42,20.63,80.0,0.86,184.25,268.43,0.4,441.73,88.85,124.84,11.35,0.31,1.6
3820,20220617,100.06,6.15,7.84,4.41,3.43,198.94,8.3,9.68,6.95,2.73,199.75,29.1,25.49,27.3,29.1,-267.58,32.46,26.89,20.51,81.75,7.37,144.81,285.92,0.31,440.97,72.2,134.77,9.84,0.3,1.52
3821,20220618,100.11,5.96,7.56,4.84,2.72,200.88,8.21,9.45,7.47,1.98,201.62,28.48,25.63,27.05,28.33,-269.14,30.83,26.83,20.69,84.94,19.95,159.63,300.61,0.34,439.0,81.23,142.91,11.58,0.34,1.74
3822,20220619,100.01,5.22,6.54,3.2,3.34,213.56,7.26,8.22,6.0,2.22,214.69,28.96,25.12,27.05,29.15,-266.24,32.95,26.04,20.08,81.06,15.39,185.87,287.44,0.4,442.28,91.63,134.59,12.52,0.35,1.81
3823,20220620,99.83,5.1,6.05,3.66,2.39,210.06,6.98,8.96,5.49,3.47,211.12,28.52,25.44,26.98,28.61,-267.04,31.94,25.83,20.51,84.06,3.84,217.8,281.55,0.47,438.3,105.55,131.86,14.08,0.4,2.05
3824,20220621,99.71,2.97,4.73,2.09,2.65,209.62,4.59,7.15,2.52,4.62,210.31,28.32,25.29,26.8,28.43,-267.6,31.51,25.96,20.32,84.25,7.11,230.05,279.14,0.5,438.1,109.06,129.02,14.24,0.4,2.06
3825,20220622,100.0,2.74,3.68,1.86,1.83,195.31,4.33,5.55,3.57,1.98,195.75,27.68,24.64,26.16,27.84,-267.99,30.61,25.44,19.53,84.19,5.41,146.71,284.62,0.32,439.82,75.19,133.38,10.61,0.3,1.56
3826,20220623,100.06,2.96,4.19,1.77,2.42,180.25,4.36,7.07,2.4,4.67,180.75,28.89,24.03,26.46,30.06,-263.55,34.01,24.41,18.8,77.0,2.21,208.45,293.99,0.45,440.27,102.8,138.56,14.23,0.41,2.13
3827,20220624,99.91,3.71,5.58,2.02,3.55,181.5,5.16,6.84,2.99,3.86,182.38,28.8,25.08,26.94,29.47,-266.56,32.47,25.87,20.02,81.44,7.48,138.69,288.44,0.3,440.81,70.3,136.2,9.86,0.26,1.33
3828,20220625,99.73,4.88,7.94,2.16,5.77,165.88,6.61,9.7,4.19,5.5,166.56,29.07,24.95,27.01,29.73,-265.55,33.32,25.71,19.9,79.75,3.65,178.91,294.76,0.39,439.79,90.98,139.62,12.95,0.36,1.84
3829,20220626,99.96,4.3,5.92,2.18,3.74,165.75,6.02,7.12,4.57,2.55,166.25,29.1,24.7,26.9,29.89,-266.1,33.06,26.0,19.59,78.44,1.72,217.34,304.27,0.47,437.07,108.24,144.76,15.21,0.42,2.16
3830,20220627,100.08,3.88,5.15,2.09,3.06,179.31,5.4,7.02,3.64,3.39,179.94,29.45,24.83,27.14,30.32,-266.02,33.19,26.07,19.71,77.56,0.33,264.8,305.34,0.57,436.03,128.38,144.47,17.3,0.48,2.51
3831,20220628,99.94,4.26,5.7,2.29,3.41,179.69,5.78,6.97,4.78,2.19,180.31,29.39,24.8,27.09,30.26,-264.47,34.39,25.71,19.71,78.06,0.67,230.64,304.57,0.5,434.76,113.5,143.99,15.56,0.44,2.23
3832,20220629,99.77,3.9,4.64,2.51,2.13,173.75,5.38,6.27,4.28,1.99,174.31,29.5,25.46,27.48,30.08,-266.66,33.08,26.59,20.51,79.88,1.14,236.71,296.32,0.52,438.84,115.9,140.08,15.97,0.45,2.34
3833,20220630,99.73,2.71,3.27,1.61,1.66,171.06,4.12,5.77,1.71,4.05,171.44,29.19,25.56,27.37,29.65,-267.66,32.18,26.69,20.69,81.62,3.37,208.05,307.4,0.45,439.98,104.11,146.75,14.94,0.44,2.25
3834,20220701,99.66,2.7,3.84,1.62,2.22,183.38,3.98,5.46,2.57,2.89,184.06,28.94,25.99,27.47,29.36,-267.84,32.08,26.76,21.24,84.88,5.89,145.78,281.76,0.31,444.48,73.59,132.28,10.51,0.3,1.53
3835,20220702,99.51,1.7,2.68,0.71,1.97,141.19,2.48,4.21,1.28,2.93,141.38,28.47,26.03,27.25,28.55,-268.58,30.98,26.4,21.3,86.94,35.8,174.98,288.42,0.38,447.76,88.88,136.25,12.88,0.38,1.93
3836,20220703,99.55,2.47,5.23,0.02,5.2,171.12,3.34,6.37,0.06,6.3,171.25,28.55,25.64,27.09,29.02,-267.21,32.0,26.05,20.81,84.94,8.19,171.42,294.59,0.38,445.05,88.05,140.16,12.95,0.38,1.95
3837,20220704,99.57,2.66,3.7,1.77,1.93,164.5,4.11,5.77,3.16,2.61,164.62,28.9,25.33,27.12,29.44,-266.22,32.85,25.92,20.45,82.31,2.52,220.0,300.7,0.48,439.93,108.66,142.49,15.06,0.42,2.18
3838,20220705,99.59,2.77,4.84,1.29,3.54,122.44,3.86,5.61,2.45,3.17,122.31,29.26,25.3,27.28,30.08,-265.49,33.33,25.67,20.39,80.5,1.94,214.11,312.2,0.47,440.34,108.02,149.23,15.66,0.46,2.37
3839,20220706,99.84,2.89,5.55,0.74,4.8,144.44,4.12,6.94,1.34,5.59,145.38,28.33,25.87,27.1,28.33,-268.97,30.72,26.54,21.06,86.81,6.23,167.05,296.19,0.36,439.17,85.35,141.27,12.33,0.35,1.8
3840,20220707,100.02,3.56,6.09,1.87,4.23,133.06,5.15,7.31,3.7,3.6,133.06,28.72,25.12,26.92,29.52,-266.1,32.85,25.8,20.08,82.12,5.2,219.27,303.5,0.48,438.59,108.21,144.45,14.81,0.44,2.27
3841,20220708,99.81,3.77,5.68,1.9,3.78,139.94,5.42,7.05,4.06,2.99,140.06,28.57,25.51,27.04,28.98,-266.83,32.08,25.76,20.57,84.38,3.14,218.58,304.74,0.48,438.39,108.79,144.8,15.15,0.44,2.24
3842,20220709,99.63,4.27,6.39,2.38,4.01,116.12,6.09,7.49,4.82,2.67,116.62,28.87,24.92,26.9,29.46,-266.17,32.48,25.5,19.9,80.44,3.71,219.3,304.35,0.48,436.95,107.75,144.11,14.88,0.42,2.2
3843,20220710,99.55,4.59,7.1,2.36,4.74,124.56,6.45,8.38,4.85,3.53,125.25,28.84,25.5,27.17,29.35,-265.96,33.11,25.93,20.63,83.25,10.66,180.45,305.61,0.39,439.2,92.05,145.96,13.46,0.4,2.07
3844,20220711,99.59,5.42,8.55,2.07,6.48,100.94,7.58,10.65,4.41,6.23,101.56,28.41,25.45,26.93,28.56,-267.56,31.23,25.64,20.57,84.62,10.15,204.01,307.64,0.45,438.85,102.38,146.99,14.52,0.44,2.27
3845,20220712,99.42,6.36,8.8,3.77,5.03,92.88,8.52,10.62,6.71,3.91,93.56,29.07,25.73,27.4,29.4,-266.47,33.04,26.36,20.94,83.19,9.52,173.63,311.55,0.38,441.23,88.34,149.09,12.8,0.39,1.99
3846,20220713,99.24,6.22,8.66,3.08,5.58,96.5,8.37,10.46,5.59,4.86,97.12,29.01,26.09,27.55,29.31,-266.21,33.29,26.36,21.42,85.06,10.8,191.65,303.6,0.42,440.31,95.45,144.3,13.42,0.4,2.07
3847,20220714,99.32,5.87,9.02,3.67,5.35,108.69,8.05,11.12,6.16,4.97,109.25,28.4,25.65,27.03,28.54,-267.31,31.98,26.14,20.87,85.69,11.72,129.3,311.53,0.28,439.08,67.64,149.05,10.23,0.3,1.53
3848,20220715,99.58,5.76,8.47,3.09,5.38,111.44,7.93,10.16,5.72,4.45,111.94,29.02,25.62,27.32,29.36,-265.99,33.23,26.07,20.75,83.0,11.33,198.45,312.43,0.43,440.29,100.16,149.91,14.43,0.45,2.34
3849,20220716,99.67,5.16,8.16,2.98,5.18,105.69,7.15,9.8,5.5,4.3,106.0,29.2,25.93,27.56,29.6,-265.61,33.74,26.19,21.12,83.62,11.06,179.58,302.99,0.39,444.37,90.62,144.32,12.88,0.38,1.94
